Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_2,J_1,J_0,J_-1,J_-2,Avg_last_5_games,Value
20,Sevilla FC,Bono,PT,2,100,0,0,5,2.5,"['2', '3', 0, 0, 0]",2,3,0,0,0,1.0,6540000
20,Sevilla FC,Dmitrovic,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,570000
20,Sevilla FC,Rekik,DF,2,100,1,0,13,6.5,"['1', '12', 0, 0, 0]",1,12,0,0,0,2.6,2570000
20,Sevilla FC,Marcos Acuña,DF,2,100,0,0,8,4,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6,6350000
20,Sevilla FC,Nianzou,DF,2,50,0,1,4,4,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8,2980000
20,Sevilla FC,Álex Telles,DF,2,0,1,0,3,1.5,"['2', '1', 0, 0, 0]",2,1,0,0,0,0.6,2550000
20,Sevilla FC,Gonzalo Montiel,DF,2,50,0,0,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,820000
20,Sevilla FC,Jesús Navas,DF,2,50,0,0,1,1,"['1', '-', 0, 0, 0]",1,0,0,0,0,0.2,5810000
20,Sevilla FC,José Ángel Carmona,DF,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,330000
20,Sevilla FC,Marcão,DF,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,5110000
20,Sevilla FC,Papu Gómez,MD,1,100,0,0,12,6,"['7', '5', 0, 0, 0]",7,5,0,0,0,2.4,6710000
20,Sevilla FC,Fernando Reges,MD,1,100,0,0,11,5.5,"['6', '5', 0, 0, 0]",6,5,0,0,0,2.2,6860000
20,Sevilla FC,Óliver Torres,MD,1,50,0,0,6,6,"['-', '6', 0, 0, 0]",0,6,0,0,0,1.2,700000
20,Sevilla FC,Delaney,MD,1,50,0,0,5,5,"['5', '-', 0, 0, 0]",5,0,0,0,0,1.0,2380000
20,Sevilla FC,Gudelj,MD,1,50,0,0,4,4,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,920000
20,Sevilla FC,Rakitic,MD,1,0,0,0,4,2,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8,5780000
20,Sevilla FC,Joan Jordan,MD,2,50,0,0,4,4,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8,5160000
20,Sevilla FC,Isco,MD,2,0,0,0,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,9120000
20,Sevilla FC,Pedro Ortiz,MD,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,220000
20,Sevilla FC,Luismi Cruz,MD,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,200000
20,Sevilla FC,Erik Lamela,DL,1,50,0,0,10,5,"['2', '8', 0, 0, 0]",2,8,0,0,0,2.0,4250000
20,Sevilla FC,Rafa Mir,DL,0,100,0,0,8,4,"['9', '-1', 0, 0, 0]",9,-1,0,0,0,1.6,7500000
20,Sevilla FC,Ocampos,DL,0,50,0,0,6,3,"['5', '1', 0, 0, 0]",5,1,0,0,0,1.2,8530000
20,Sevilla FC,En-Nesyri,DL,0,0,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,7720000
20,Sevilla FC,Iván Romero,DL,0,0,0,0,2,2,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,280000
20,Sevilla FC,Jesús Corona,DL,0,50,0,0,2,2,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,6090000
20,Sevilla FC,Munir El Haddadi,DL,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1490000
